Timestamps (ns),3.4.5,3.4.6,3.4.7,Frequency,FFT – 3.4.5,FFT – 3.4.6,FFT – 3.4.7,FFT – 3.4.5(V),FFT – 3.4.6(V),FFT – 3.4.7(V),,,Expected f (Hz),Measured f (Hz),%Error
257040,-0.181069958847737,-0.181069958847737,-0.181069958847737,1244437.86496447,-65.2338927073758,-60.6554643812635,-65.8308990954151,0.0005474007204111,0.000927313923988502,0.00051104017741407,,,,,
258048,-0.0493827160493827,-0.181069958847737,0.213991769547325,1246346.51199663,-65.2661331011656,-60.7367656546036,-65.9435484242738,0.000545372637830582,0.000918674617623903,0.000504455171681554,,,,,
259056,0.411522633744856,-0.181069958847737,0.609053497942387,1248255.15902878,-65.2983734949553,-60.8180669279437,-66.0561977531324,0.000543352069158621,0.000910115799228407,0.000497955017008537,,,,,
260064,1.03703703703704,1.81069958847737,1.02057613168724,1250163.80606094,-65.2150398797903,-60.7317460138554,-65.8886108353647,0.000548590150606255,0.000919205680011291,0.00050765592371977,,,,,
261072,1.58024691358025,1.81069958847737,1.4320987654321,1252072.45309309,-65.1317062646252,-60.645425099767,-65.721023917597,0.000553878728773811,0.000928386346969657,0.000517545818568094,,,,,
262080,1.81069958847737,1.81069958847737,1.79423868312757,1253981.10012524,-65.188298485123,-60.4180565835566,-65.9855789881278,0.000550281706914502,0.000953009370382032,0.000502020036093483,,,,,
263088,1.66255144032922,1.82716049382716,1.39917695473251,1255889.7471574,-65.2448907056209,-60.1906880673462,-66.2501340586586,0.000546708044981437,0.000978285455188452,0.000486960009331315,,,,,
264096,1.18518518518519,1.81069958847737,0.987654320987654,1257798.39418955,-65.2398023237049,-60.0188574854955,-65.6960229205783,0.000547028412202434,0.000997831306770991,0.000519037640543647,,,,,
265104,0.54320987654321,-0.181069958847737,0.592592592592593,1259707.04122171,-65.2347139417889,-59.8470269036447,-65.1419117824981,0.000547348967156456,0.00101776767863784,0.000553228329100472,,,,,
266112,0.0329218106995885,-0.181069958847737,0.181069958847737,1261615.68825386,-65.3027666960054,-59.9826202852847,-65.7629646857847,0.000543077318797681,0.00100200291676465,0.000515052815685862,,,,,
267120,-0.181069958847737,-0.197530864197531,-0.148148148148148,1263524.33528602,-65.3708194502219,-60.1182136669247,-66.3840175890713,0.00053883900745203,0.000986482343935901,0.000479511603061378,,,,,
268128,-0.0164609053497942,-0.181069958847737,0.246913580246914,1265432.98231817,-65.4310381241984,-59.3284680493032,-66.1144175714714,0.000535116193682987,0.00108038015325683,0.000494628482991363,,,,,
269136,0.477366255144033,-0.181069958847737,0.65843621399177,1267341.62935032,-65.4912567981749,-58.5387224316817,-65.8448175538714,0.00053141910066201,0.00118321557676768,0.000510221931282494,,,,,
270144,1.10288065843621,1.81069958847737,1.05349794238683,1269250.27638248,-65.2409867031533,-58.3559272950571,-65.8256876995609,0.000546953826285955,0.00120838029669064,0.000511346885406156,,,,,
271152,1.61316872427984,1.81069958847737,1.46502057613169,1271158.92341463,-64.9907166081317,-58.1731321584325,-65.8065578452504,0.00056294267126675,0.0012340802218131,0.000512474319865732,,,,,
272160,1.82716049382716,1.81069958847737,1.76131687242798,1273067.57044679,-65.2719751898413,-57.7722138689578,-66.2893013537237,0.000545005946080941,0.00129237725630922,0.000484769103277306,,,,,
273168,1.62962962962963,1.82716049382716,1.34979423868313,1274976.21747894,-65.5532337715509,-57.3712955794831,-66.772044862197,0.000527640728664594,0.00135342819948242,0.000458561676912617,,,,,
274176,1.1358024691358,1.81069958847737,0.954732510288066,1276884.86451109,-65.5764284166298,-56.5549958536402,-66.6666303701917,0.000526233605868888,0.00148679197159097,0.000464160822986025,,,,,
275184,0.510288065843621,-0.181069958847737,0.559670781893004,1278793.51154325,-65.5996230617087,-55.7386961277974,-66.5612158781863,0.000524830235616257,0.00163329710998538,0.000469828335951679,,,,,
276192,0,-0.181069958847737,0.148148148148148,1280702.1585754,-65.5557398532901,-54.9812816173422,-66.7458784600383,0.000527488513968155,0.00178211579392275,0.000459945185267349,,,,,
277200,-0.181069958847737,-0.181069958847737,-0.11522633744856,1282610.80560756,-65.5118566448714,-54.2238671068869,-66.9305410418903,0.000530160256566812,0.00194449416675779,0.000450269933213169,,,,,
278208,0,-0.181069958847737,0.279835390946502,1284519.45263971,-65.6763492322288,-53.3557694242941,-67.0815768705369,0.000520214602078314,0.00214887685775108,0.000442508030423332,,,,,
279216,0.510288065843621,-0.181069958847737,0.691358024691358,1286428.09967186,-65.8408418195863,-52.4876717417013,-67.2326126991834,0.00051045552521795,0.00237474188851775,0.000434879929894045,,,,,
280224,1.1358024691358,1.81069958847737,1.08641975308642,1288336.74670402,-65.3679130885226,-51.5898395158907,-67.9305701336156,0.000539019337061953,0.00263334659803295,0.000401302156302621,,,,,
281232,1.64609053497942,1.81069958847737,1.49794238683128,1290245.39373617,-64.8949843574589,-50.69200729008,-68.6285275680479,0.000569181508227684,0.0029201128505381,0.000370316976210808,,,,,
282240,1.82716049382716,1.81069958847737,1.7283950617284,1292154.04076833,-65.1652964004292,-49.1649452500241,-69.4258618707912,0.000551740901286654,0.00348139048088007,0.000337836762407364,,,,,
283248,1.59670781893004,1.81069958847737,1.33333333333333,1294062.68780048,-65.4356084433995,-47.6378832099682,-70.2231961735345,0.000534834701676282,0.0041505518110812,0.000308205362880575,,,,,
284256,1.08641975308642,1.81069958847737,0.921810699588477,1295971.33483263,-65.8135932338135,-35.4618240241869,-60.8991748860881,0.000512059394470486,0.0168619888889255,0.00090165678619851,,,,,
285264,0.460905349794239,-0.181069958847737,0.526748971193416,1297879.98186479,-66.1915780242276,-23.2857648384056,-51.5751535986418,0.000490253946955338,0.0685033417800371,0.0026378027705275,,,,,
286272,-0.0329218106995885,-0.181069958847737,0.11522633744856,1299788.62889694,-66.3026916278578,-26.9052408184885,-53.0042328046778,0.000484022353022005,0.0451583389598246,0.00223763043155501,,,,,
287280,-0.197530864197531,-0.197530864197531,-0.0987654320987654,1301697.2759291,-66.4138052314879,-30.5247167985714,-54.4333120107139,0.000477869968574275,0.0297689941048202,0.00189816691534512,,,,,
288288,0.0329218106995885,-0.197530864197531,0.312757201646091,1303605.92296125,-65.7103272249617,-38.3444060714657,-58.4953356159214,0.000518183570023879,0.0120998419192042,0.00118914063292558,,,,,
289296,0.559670781893004,-0.181069958847737,0.707818930041152,1305514.56999341,-65.0068492184354,-46.1640953443599,-62.5573592211289,0.000561898068304664,0.0049180759670353,0.000744958429863662,,,,,
290304,1.18518518518519,1.81069958847737,1.11934156378601,1307423.21702556,-65.1541735848959,-48.6121662996291,-63.3978257855334,0.000552447891997743,0.0037101518511041,0.000676252230751885,,,,,
291312,1.67901234567901,1.81069958847737,1.53086419753086,1309331.86405771,-65.3014979513563,-51.0602372548982,-64.2382923499379,0.000543156651692336,0.0027989048665609,0.000613882682931176,,,,,
292320,1.81069958847737,1.81069958847737,1.69547325102881,1311240.51108987,-65.2481023441701,-52.5470575740884,-64.4604564798156,0.000546505935107419,0.00235856104513835,0.000598380146855455,,,,,
293328,1.58024691358025,1.81069958847737,1.30041152263374,1313149.15812202,-65.1947067369839,-54.0338778932785,-64.6826206096932,0.0005498758713109,0.00198749527720796,0.000583269100280034,,,,,
294336,1.03703703703704,1.81069958847737,0.888888888888889,1315057.80515418,-65.3482974131112,-54.9157972968434,-64.8955270263553,0.000540238000520965,0.00179560222614457,0.00056914594854812,,,,,
295344,0.411522633744856,-0.181069958847737,0.493827160493827,1316966.45218633,-65.5018880892386,-55.7977167004084,-65.1084334430175,0.000530769056134616,0.00162223648604823,0.000555364771754949,,,,,
296352,-0.0493827160493827,-0.181069958847737,0.0823045267489712,1318875.09921848,-65.2315653907909,-56.5853346815365,-64.8872664120369,0.000547547411828945,0.00148160783484466,0.000569687485653459,,,,,
297360,-0.181069958847737,-0.181069958847737,-0.065843621399177,1320783.74625064,-64.9612426923432,-57.3729526626647,-64.6660993810564,0.000564856154923504,0.00135317001876863,0.000584379578640899,,,,,
298368,0.065843621399177,-0.181069958847737,0.345679012345679,1322692.39328279,-65.308356648811,-57.797635366404,-64.791226535258,0.00054272792454391,0.001288600310566,0.000576021472772524,,,,,
299376,0.609053497942387,-0.181069958847737,0.740740740740741,1324601.04031495,-65.6554706052788,-58.2223180701433,-64.9163536894596,0.000521466567217685,0.00122711169872194,0.000567782908955688,,,,,
300384,1.23456790123457,1.81069958847737,1.1522633744856,1326509.6873471,-65.7410475612448,-58.8551693253328,-65.4906890950221,0.000516354090659726,0.00114088411610643,0.00053145383494609,,,,,
301392,1.69547325102881,1.81069958847737,1.56378600823045,1328418.33437925,-65.8266245172109,-59.4880205805224,-66.0650245005847,0.000511291737001672,0.00106071563635128,0.000497449243758316,,,,,
302400,1.81069958847737,1.81069958847737,1.66255144032922,1330326.98141141,-65.6579232866866,-59.5004257302699,-65.6302239816988,0.000521319338684206,0.00105920180817838,0.000522984479888009,,,,,
303408,1.53086419753086,1.82716049382716,1.26748971193416,1332235.62844356,-65.4892220561622,-59.5128308800175,-65.1954234628129,0.000531543604596239,0.00105769014050509,0.000549830499564729,,,,,
304416,0.987654320987654,1.82716049382716,0.855967078189301,1334144.27547572,-65.7943926120732,-59.9899083254841,-65.4731575183584,0.000513192581062466,0.00100116252217084,0.00053252760324139,,,,,
305424,0.362139917695473,-0.181069958847737,0.444444444444444,1336052.92250787,-66.0995631679842,-60.4669857709508,-65.7508915739038,0.000495475108683904,0.000947655988663005,0.000515769220584386,,,,,
306432,-0.0823045267489712,-0.181069958847737,0.0493827160493827,1337961.56954003,-65.7608147226589,-60.2635773628973,-65.3673047929568,0.000515180319219294,0.000970110336162071,0.000539057087317574,,,,,
307440,-0.181069958847737,-0.181069958847737,-0.0329218106995885,1339870.21657218,-65.4220662773337,-60.0601689548439,-64.9837180120097,0.000535669212558192,0.000993096730867749,0.000563396441257331,,,,,
308448,0.0987654320987654,-0.181069958847737,0.362139917695473,1341778.86360433,-65.6235270586929,-60.3501830276529,-65.2038334984216,0.000523387862555629,0.000960485578977681,0.000549298388707238,,,,,
309456,0.65843621399177,-0.197530864197531,0.790123456790124,1343687.51063649,-65.8249878400522,-60.6401971004619,-65.4239489848335,0.000511388088485276,0.000928945306886671,0.000535553116315397,,,,,
310464,1.28395061728395,1.81069958847737,1.18518518518519,1345596.15766864,-65.9917314881508,-61.0999065594623,-65.9592968869321,0.000501664564775687,0.000881058351153223,0.000503541368249693,,,,,
311472,1.7119341563786,1.81069958847737,1.59670781893004,1347504.8047008,-66.1584751362494,-61.5596160184626,-66.4946447890306,0.00049212592396709,0.000835639958975052,0.000473443066269926,,,,,
312480,1.79423868312757,1.81069958847737,1.62962962962963,1349413.45173295,-65.866104226166,-61.3850550477679,-66.11717458172,0.000508973051797798,0.000852603767948439,0.000494471506625154,,,,,
313488,1.49794238683128,1.81069958847737,1.23456790123457,1351322.0987651,-65.5737333160827,-61.2104940770732,-65.7397043744094,0.000526396913554355,0.000869911948695573,0.000516433945881786,,,,,
314496,0.938271604938272,1.81069958847737,0.823045267489712,1353230.74579726,-65.4805588594504,-61.4891733192605,-65.6397499456887,0.000532074023952365,0.000842444567400392,0.000522411228253014,,,,,
315504,0.312757201646091,-0.181069958847737,0.42798353909465,1355139.39282941,-65.3873844028182,-61.7678525614479,-65.539795516968,0.000537812361119829,0.000815844465875697,0.000528457692568673,,,,,
316512,-0.0987654320987654,-0.181069958847737,0.0164609053497942,1357048.03986157,-65.7692702096115,-62.0307215861014,-65.6049050047764,0.000514679048645802,0.000791523695531466,0.000524511180132207,,,,,
317520,-0.164609053497942,-0.181069958847737,0,1358956.68689372,-66.1511560164048,-62.2935906107548,-65.6700144925847,0.000492540786090128,0.000767927940671049,0.000520594140178842,,,,,
318528,0.148148148148148,-0.197530864197531,0.411522633744856,1360865.33392587,-65.9749858194319,-62.322332049961,-65.858546746044,0.000502632665004733,0.000765391081633669,0.000509416095376026,,,,,
319536,0.707818930041152,-0.197530864197531,0.806584362139918,1362773.98095803,-65.798815622459,-62.3510734891671,-66.0470789995032,0.000512931320744533,0.000762862603140142,0.000498478062275173,,,,,
320544,1.33333333333333,1.81069958847737,1.21810699588477,1364682.62799018,-66.0249418390581,-62.5658489447168,-66.0512577192279,0.000499750121120955,0.000744230651639877,0.000498238305702155,,,,,
321552,1.74485596707819,1.81069958847737,1.61316872427984,1366591.27502234,-66.2510680556573,-62.7806244002664,-66.0554364389525,0.000486907649152497,0.000726053761923065,0.000497998664446584,,,,,
322560,1.77777777777778,1.81069958847737,1.59670781893004,1368499.92205449,-66.5769171065422,-62.6779815663389,-66.5092901402618,0.000468979808186889,0.000734684574883915,0.000472645462564645,,,,,
323568,1.46502057613169,1.81069958847737,1.20164609053498,1370408.56908664,-66.9027661574271,-62.5753387324113,-66.9631438415711,0.000451712066692398,0.000743417984837272,0.000448582996766065,,,,,
324576,0.888888888888889,1.81069958847737,0.790123456790124,1372317.2161188,-66.5190771376909,-62.8403177493329,-66.3926322154647,0.00047211319989452,0.000721081099935754,0.000479036261363555,,,,,
325584,0.263374485596708,-0.181069958847737,0.378600823045268,1374225.86315095,-66.1353881179547,-63.1052967662546,-65.8221205893583,0.000493435730302119,0.000699415353528696,0.00051155692782721,,,,,
326592,-0.11522633744856,-0.181069958847737,-0.0164609053497942,1376134.51018311,-66.0106244520221,-63.1330703388285,-65.6773103654639,0.000500574563580306,0.000697182509187807,0.000520157041148818,,,,,
327600,-0.164609053497942,-0.181069958847737,0.0329218106995885,1378043.15721526,-65.8858607860895,-63.1608439114025,-65.5325001415695,0.000507816678679091,0.000694956793077405,0.000528901736520088,,,,,
328608,0.181069958847737,-0.197530864197531,0.444444444444444,1379951.80424742,-65.8890402063927,-62.774143741559,-65.8440586145203,0.00050763082930026,0.000726595682510732,0.000510266514443838,,,,,
329616,0.757201646090535,-0.181069958847737,0.839506172839506,1381860.45127957,-65.8922196266958,-62.3874435717155,-66.1556170874711,0.00050744504793809,0.000759674977066429,0.000492287882198652,,,,,
330624,1.36625514403292,1.81069958847737,1.25102880658436,1383769.09831172,-65.864752582424,-62.9321933397377,-65.9324977851843,0.000509052261159073,0.000713494012598846,0.000505097374137825,,,,,
331632,1.74485596707819,1.81069958847737,1.66255144032922,1385677.74534388,-65.8372855381522,-63.4769431077599,-65.7093784828974,0.00051066456485113,0.000670120408572951,0.000518240173252891,,,,,
332640,1.77777777777778,1.82716049382716,1.56378600823045,1387586.39237603,-65.6969944240155,-63.6318786815094,-65.5667823966376,0.000518979590225917,0.000658273035878537,0.00052681833348109,,,,,
333648,1.4320987654321,1.82716049382716,1.16872427983539,1389495.03940819,-65.5567033098788,-63.786814255259,-65.4241863103778,0.000527430007111576,0.000646635118437177,0.000535538483536976,,,,,
334656,0.823045267489712,1.81069958847737,0.757201646090535,1391403.68644034,-65.3560670675849,-63.5160323961684,-65.8298068545176,0.000539754965853654,0.000667111427635348,0.000511104444184886,,,,,
335664,0.230452674897119,-0.181069958847737,0.362139917695473,1393312.33347249,-65.1554308252909,-63.2452505370778,-66.2354273986575,0.000552367933631906,0.000688236138422645,0.000487785212260104,,,,,
336672,-0.131687242798354,-0.181069958847737,-0.0329218106995885,1395220.98050465,-65.7498107194054,-60.6743060760905,-66.1835585082905,0.00051583340585408,0.000925304546732811,0.000490706798079255,,,,,
337680,-0.131687242798354,-0.181069958847737,0.065843621399177,1397129.6275368,-66.3441906135198,-58.1033616151032,-66.1316896179236,0.000481715332107493,0.00124403305261868,0.000493645882714445,,,,,
338688,0.213991769547325,-0.181069958847737,0.477366255144033,1399038.27456896,-66.4701417775041,-54.7700729445257,-66.0776321087872,0.000474780541159791,0.00182598141432941,0.000496727717700786,,,,,
339696,0.806584362139918,-0.197530864197531,0.872427983539095,1400946.92160111,-66.5960929414883,-51.4367842739482,-66.0235745996509,0.000467945583707694,0.00268016040125138,0.000499828792606294,,,,,
340704,1.4156378600823,1.81069958847737,1.28395061728395,1402855.56863326,-66.2932355076541,-57.3304709725377,-66.3611766514368,0.000484549583515073,0.00135980442899447,0.000480774214996133,,,,,
341712,1.76131687242798,1.81069958847737,1.69547325102881,1404764.21566542,-65.9903780738199,-63.2241576711271,-66.6987787032228,0.000501742739026026,0.000689909486107491,0.000462446039972759,,,,,
342720,1.76131687242798,1.81069958847737,1.54732510288066,1406672.86269757,-65.7517064879305,-63.2633350860349,-66.4405645605105,0.000515720833156753,0.000686804679755347,0.00047640002102169,,,,,
343728,1.38271604938272,1.81069958847737,1.1358024691358,1408581.50972973,-65.5130349020411,-63.3025125009428,-66.1823504177983,0.000530088344214384,0.000683713845993336,0.000490775053545345,,,,,
344736,0.773662551440329,1.82716049382716,0.724279835390947,1410490.15676188,-66.1398523288352,-62.8188767575569,-66.2862131131246,0.000493182188607769,0.000722863276838563,0.000484941492043632,,,,,
345744,0.197530864197531,-0.181069958847737,0.329218106995885,1412398.80379403,-66.7666697556293,-62.3352410141709,-66.390075808451,0.000458845537380049,0.000764254402721111,0.000479177270740744,,,,,
346752,-0.148148148148148,-0.181069958847737,-0.0823045267489712,1414307.45082619,-66.7313318224339,-62.7262360229116,-66.4670137385986,0.000460716120876981,0.000730614351538838,0.000474951554091997,,,,,
347760,-0.131687242798354,-0.197530864197531,0.0987654320987654,1416216.09785834,-66.6959938892385,-63.1172310316522,-66.5439516687461,0.00046259433021384,0.000698455028553254,0.000470763102735841,,,,,
348768,0.246913580246914,-0.197530864197531,0.510288065843621,1418124.7448905,-66.4422252199526,-62.9682369796458,-66.2881227944523,0.00047630894657775,0.000710539377253139,0.000484834884435896,,,,,
349776,0.855967078189301,-0.197530864197531,0.905349794238683,1420033.39192265,-66.1884565506668,-62.8192429276394,-66.0322939201585,0.000490430162611656,0.000722832803814203,0.000499327291794723,,,,,
350784,1.44855967078189,1.81069958847737,1.31687242798354,1421942.03895481,-66.5751899759946,-62.6835603100501,-66.0802774525422,0.000469073070929392,0.000734212855672477,0.00049657645910264,,,,,
351792,1.77777777777778,1.81069958847737,1.7283950617284,1423850.68598696,-66.9619234013224,-62.5478776924608,-66.1282609849259,0.000448646030862828,0.000745772071480717,0.000493840780960738,,,,,
352800,1.74485596707819,1.81069958847737,1.51440329218107,1425759.33301911,-66.5560971005811,-62.6496858528327,-66.586366232186,0.000470105297281686,0.0007370818332846,0.000468469896160797,,,,,
353808,1.33333333333333,1.82716049382716,1.10288065843621,1427667.98005127,-66.1502707998398,-62.7514940132047,-67.044471479446,0.000492590985609038,0.0007284928595938,0.000444402431046613,,,,,
354816,0.740740740740741,1.81069958847737,0.707818930041152,1429576.62708342,-66.5591120656618,-62.3294712589434,-67.1702912689028,0.00046994214702832,0.000764762240824935,0.000438011422836641,,,,,
355824,0.164609053497942,-0.181069958847737,0.279835390946502,1431485.27411558,-66.9679533314838,-61.907448504682,-67.2961110583596,0.00044833467928881,0.000802837361120732,0.000431712324533289,,,,,
356832,-0.164609053497942,-0.181069958847737,-0.0987654320987654,1433393.92114773,-66.835599228849,-61.8418183294708,-67.0249099858103,0.000455218641672267,0.000808926538410831,0.000445404397683634,,,,,
357840,-0.11522633744856,-0.181069958847737,0.131687242798354,1435302.56817988,-66.7032451262142,-61.7761881542596,-66.7537089132609,0.000462208303972074,0.000815061899500869,0.000459530724980788,,,,,
358848,0.296296296296296,-0.197530864197531,0.54320987654321,1437211.21521204,-66.7068120412514,-61.7582982363441,-66.784162523993,0.000462018534201911,0.000816742374121525,0.000457922384763952,,,,,
359856,0.921810699588477,-0.181069958847737,0.938271604938272,1439119.86224419,-66.7103789562887,-61.7404083184286,-66.8146161347251,0.000461828842345891,0.000818426313503512,0.000456319673677254,,,,,
360864,1.48148148148148,1.81069958847737,1.34979423868313,1441028.50927635,-66.6901343023687,-62.0309342773952,-66.9908167503735,0.000462906506200949,0.000791504313735852,0.000447156102890972,,,,,
361872,1.79423868312757,1.81069958847737,1.76131687242798,1442937.1563085,-66.6698896484488,-62.3214602363617,-67.1670173660219,0.000463986684752527,0.000765467908748732,0.000438176550095584,,,,,
362880,1.7119341563786,1.81069958847737,1.48148148148148,1444845.80334065,-66.7498415520648,-62.2790506924393,-66.9754698556237,0.000459735374943725,0.000769214505508908,0.000447946870914046,,,,,
363888,1.30041152263374,1.81069958847737,1.06995884773663,1446754.45037281,-66.8297934556808,-62.2366411485169,-66.7839223452255,0.000455523018052503,0.000772979440055843,0.000457935047226772,,,,,
364896,0.691358024691358,1.81069958847737,0.674897119341564,1448663.09740496,-66.840734380313,-62.2109467081106,-66.6143778776846,0.000454949593146317,0.000775269439192928,0.00046696153305895,,,,,
365904,0.11522633744856,-0.181069958847737,0.263374485596708,1450571.74443712,-66.8516753049451,-62.1852522677044,-66.4448334101437,0.000454376890083182,0.000777566222593305,0.000476165942478703,,,,,
366912,-0.181069958847737,-0.181069958847737,-0.131687242798354,1452480.39146927,-66.4811537686959,-61.5916055043169,-66.495423800701,0.000474178994681203,0.000832568019459824,0.000473400606470104,,,,,
367920,-0.0987654320987654,-0.181069958847737,0.164609053497942,1454389.03850143,-66.1106322324466,-60.9979587409294,-66.5460141912583,0.000494844090674851,0.00089146041441387,0.000470651330163719,,,,,
368928,0.345679012345679,-0.197530864197531,0.576131687242798,1456297.68553358,-66.1798067917439,-61.1624804594737,-66.1810695762202,0.000490918795990813,0.000874733938766732,0.000490847429717543,,,,,
369936,0.97119341563786,-0.197530864197531,0.97119341563786,1458206.33256573,-66.2489813510413,-61.327002178018,-65.816124961182,0.000487024638262118,0.000858321302055178,0.000511910163255062,,,,,
370944,1.53086419753086,1.81069958847737,1.38271604938272,1460114.97959789,-66.6871995786009,-60.6130917847623,-66.4865647533335,0.000463062936032422,0.000931848715207036,0.000473883690879583,,,,,
371952,1.81069958847737,1.81069958847737,1.77777777777778,1462023.62663004,-67.1254178061606,-59.8991813915066,-67.1570045454849,0.000440280153981775,0.00101167479585306,0.000438681957501531,,,,,
372960,1.7119341563786,1.82716049382716,1.44855967078189,1463932.2736622,-66.9389315068621,-59.6644722913272,-66.6954412113272,0.000449835187883851,0.00103938485752993,0.000462623765748132,,,,,
373968,1.25102880658436,1.81069958847737,1.03703703703704,1465840.92069435,-66.7524452075637,-59.4297631911479,-66.2338778771696,0.000459597586737633,0.00106785390571242,0.000487872238589237,,,,,
374976,0.641975308641975,1.82716049382716,0.641975308641975,1467749.5677265,-66.821906087095,-59.2049036687334,-65.9709596992359,0.000455936851277777,0.00109585934780239,0.000502865701422205,,,,,
375984,0.0823045267489712,-0.181069958847737,0.230452674897119,1469658.21475866,-66.8913669666263,-58.9800441463189,-65.7080415213023,0.000452305273899891,0.0011245992581398,0.000518319948677691,,,,,
376992,-0.181069958847737,-0.181069958847737,-0.181069958847737,1471566.86179081,-66.9378456075909,-58.41048834262,-65.8355233595804,0.000449891429242955,0.00120081355835024,0.000510768178122828,,,,,
378000,-0.065843621399177,-0.197530864197531,0.197530864197531,1473475.50882297,-66.9843242485555,-57.8409325389211,-65.9630051978586,0.000447490466695436,0.0012821929158151,0.000503326434663499,,,,,
379008,0.395061728395062,-0.181069958847737,0.609053497942387,1475384.15585512,-66.8518289098586,-57.3059070378591,-66.1784800626117,0.000454368854762833,0.00136365543611217,0.000490993787274449,,,,,
380016,1.02057613168724,1.82716049382716,1.00411522633745,1477292.80288727,-66.7193335711617,-56.7708815367971,-66.3939549273648,0.000461352970719262,0.00145029357556242,0.000478963317917681,,,,,
381024,1.56378600823045,1.81069958847737,1.39917695473251,1479201.44991943,-66.6825858761194,-56.2134070645367,-66.532245781893,0.000463308967494234,0.00154642779433059,0.000471397973183337,,,,,
382032,1.81069958847737,1.81069958847737,1.81069958847737,1481110.09695158,-66.6458381810771,-55.6559325922763,-66.6705366364212,0.000465273257102735,0.00164893436982288,0.000463952124950726,,,,,
383040,1.67901234567901,1.81069958847737,1.4156378600823,1483018.74398374,-66.907750379219,-54.9052480004859,-66.51177661195,0.000451452935230434,0.00179778436850614,0.000472510179776842,,,,,
384048,1.21810699588477,1.82716049382716,1.00411522633745,1484927.39101589,-67.169662577361,-54.1545634086955,-66.3530165874788,0.000438043127596241,0.00196007111913871,0.000481226096370299,,,,,
385056,0.592592592592593,-0.181069958847737,0.609053497942387,1486836.03804805,-66.621685158931,-52.622192306923,-66.0583621172881,0.000466568852000498,0.00233824699376131,0.000497830951222817,,,,,
386064,0.0493827160493827,-0.181069958847737,0.197530864197531,1488744.6850802,-66.0737077405011,-51.0898212051505,-65.7637076470974,0.000496952194756743,0.00278938807395737,0.000515008761712514,,,,,
387072,-0.181069958847737,-0.181069958847737,-0.164609053497942,1490653.33211235,-66.6524039046494,-48.936924142462,-65.4485923391703,0.000464921686749359,0.0035739937843699,0.000534035813976703,,,,,
388080,-0.0329218106995885,-0.181069958847737,0.230452674897119,1492561.97914451,-67.2311000687978,-46.7840270797734,-65.1334770312432,0.000434955669962727,0.00457929525474485,0.000553765822665673,,,,,
389088,0.42798353909465,-0.197530864197531,0.625514403292181,1494470.62617666,-67.4591450644058,-42.1293623722072,-63.7247164631802,0.000423684666473021,0.00782585652267502,0.00065127465400895,,,,,
390096,1.06995884773663,1.81069958847737,1.03703703703704,1496379.27320882,-67.6871900600138,-37.474697664641,-62.3159558951171,0.000412705728424548,0.0133741169561052,0.000765953147691026,,,,,
391104,1.59670781893004,1.81069958847737,1.44855967078189,1498287.92024097,-67.385799047125,-31.0239360911009,-57.6482906948352,0.00042727752334815,0.0281062688024358,0.00131094799979001,,,,,
392112,1.81069958847737,1.82716049382716,1.77777777777778,1500196.56727312,-67.0844080342362,-24.5731745175607,-52.9806254945533,0.000442363818538337,0.0590665049952456,0.0022437203415563,,,,,
393120,1.64609053497942,1.81069958847737,1.38271604938272,1502105.21430528,-66.855098806783,-33.6224189022096,-59.8686357473586,0.00045419783489539,0.0208391046154129,0.00101523881293046,,,,,
394128,1.16872427983539,1.81069958847737,0.97119341563786,1504013.86133743,-66.6257895793298,-42.6716632868586,-66.7566460001639,0.000466348432169033,0.00735219192683018,0.000459375363404482,,,,,
395136,0.526748971193416,-0.181069958847737,0.576131687242798,1505922.50836959,-66.4132128568439,-46.3685077556904,-66.8685020923232,0.000477902560250826,0.00480368600944978,0.000453497498037359,,,,,
396144,0.0164609053497942,-0.181069958847737,0.164609053497942,1507831.15540174,-66.2006361343579,-50.0653522245221,-66.9803581844825,0.000489742950420201,0.00313857411599598,0.000447694841974057,,,,,
397152,-0.181069958847737,-0.181069958847737,-0.148148148148148,1509739.80243389,-66.1118383985086,-52.2566939642226,-67.1507940898856,0.000494775378921287,0.00243873887802894,0.00043899572950996,,,,,
398160,-0.0164609053497942,-0.197530864197531,0.263374485596708,1511648.44946605,-66.0230406626593,-54.448035703923,-67.3212299952887,0.0004998595189102,0.00189495200540217,0.000430465648606132,,,,,
399168,0.477366255144033,-0.197530864197531,0.65843621399177,1513557.0964982,-66.4290814815978,-56.1985898431412,-67.7551667619635,0.000477030256609372,0.00154906809018041,0.000409488455006401,,,,,
400176,1.11934156378601,1.81069958847737,1.06995884773663,1515465.74353036,-66.8351223005363,-57.9491439823594,-68.1891035286383,0.0004552436376863,0.00126631806039114,0.000389533509413556,,,,,
,,,,1517374.39056251,-66.7424068356166,-59.2313685803095,-67.6168421912544,0.000460129055446134,0.00109252547134633,0.0004160618448509,,,,,
,,,,1519283.03759466,-66.6496913706969,-60.5135931782596,-67.0445808538705,0.000465066900751819,0.000942584602459075,0.000444396835079345,,,,,
,,,,1521191.68462682,-66.6578001943081,-61.60829599182,-67.2206524127681,0.000464632934184233,0.000830969723342745,0.000435479162835181,,,,,
,,,,1523100.33165897,-66.6659090179192,-62.7029988053805,-67.3967239716657,0.000464199372562653,0.000732571568972017,0.000426740440736422,,,,,
